Order_ID,Customer_Name,City,Order_Date,Order_Time,Food_Item,Quantity,Price,Payment_Mode,Customer_Rating,Revenue,Customer_ID,Gender,Age,Restaurant_Name,Food_Category,Delivery_Fee,Discount,Final_Bill,Delivery_Time_Minutes,Order_Status
1368,Arun,Salem,2025-06-03,20:56,Burger,2,105,Card,4,210,1368,Female,20,Pizza Hut,Fast Food,32,12,230,53,Pending
1369,Ravi,Salem,2025-03-28,10:05,Parotta,1,172,Card,4,172,1369,Female,58,Hotel Saravana Bhavan,Fast Food,84,25,231,19,Delivered
1370,Ravi,Thoothukudi,2025-07-13,22:30,Dosa,4,129,Cash,4,516,1370,Male,48,KFC,Fast Food,78,9,585,53,Delivered
1371,Kumar,Chennai,2025-12-09,18:57,Noodles,5,256,UPI,2,1280,1371,Female,39,A2B,South Indian,41,49,1272,29,Cancelled
1372,Arun,Coimbatore,2025-01-01,20:46,Shawarma,3,103,UPI,1,309,1372,Male,22,Dominos,Chinese,57,22,344,49,Delivered
1373,Meena,Madurai,2025-02-16,16:56,Shawarma,5,219,UPI,4,1095,1373,Male,57,KFC,Chinese,82,29,1148,38,Delivered
1374,Arun,Coimbatore,2025-08-22,12:48,Burger,5,255,Cash,5,1275,1374,Female,41,Pizza Hut,South Indian,54,29,1300,56,Cancelled
1375,Vijay,Tirunelveli,2025-03-05,19:49,Biryani,2,204,UPI,4,408,1375,Female,37,Pizza Hut,Chinese,32,0,440,38,Delivered
1376,Ravi,Chennai,2025-06-14,14:44,Burger,5,232,UPI,4,1160,1376,Female,27,Dominos,South Indian,57,19,1198,58,Cancelled
1377,Ravi,Thoothukudi,2025-08-03,22:53,Pizza,3,191,Card,2,573,1377,Female,19,A2B,Fast Food,79,26,626,46,Delivered
1378,Kumar,Thoothukudi,2025-02-01,18:40,Noodles,4,169,UPI,5,676,1378,Female,52,Hotel Saravana Bhavan,South Indian,96,49,723,28,Cancelled
1379,Priya,Tirunelveli,2025-12-03,16:45,Dosa,1,318,UPI,1,318,1379,Male,33,Hotel Saravana Bhavan,Fast Food,71,30,359,27,Delivered
1380,Priya,Coimbatore,2025-09-08,18:19,Noodles,1,162,Cash,3,162,1380,Male,40,A2B,South Indian,26,35,153,21,Cancelled
1381,Karthik,Thoothukudi,2025-06-21,13:22,Shawarma,4,338,UPI,1,1352,1381,Female,23,A2B,North Indian,67,29,1390,50,Delivered
1382,Suresh,Tirunelveli,2025-04-15,18:35,Fried Rice,1,149,UPI,5,149,1382,Male,30,KFC,South Indian,56,10,195,32,Pending
1383,Kumar,Tirunelveli,2025-07-26,20:14,Pizza,5,333,Card,1,1665,1383,Male,37,Dominos,Chinese,98,19,1744,29,Cancelled
1384,Kumar,Madurai,2025-03-09,11:01,Pizza,4,345,Cash,1,1380,1384,Male,32,Pizza Hut,Fast Food,60,11,1429,58,Cancelled
1385,Vijay,Thoothukudi,2025-03-10,18:04,Pizza,3,285,Card,3,855,1385,Female,21,Pizza Hut,Chinese,61,37,879,35,Pending
1386,Priya,Tirunelveli,2025-03-07,20:44,Shawarma,3,274,UPI,2,822,1386,Male,51,Dominos,Fast Food,21,21,822,51,Pending
1387,Anitha,Trichy,2025-10-12,14:34,Parotta,4,348,Cash,3,1392,1387,Male,39,Dominos,Chinese,69,12,1449,58,Pending
1388,Arun,Coimbatore,2025-07-03,19:29,Shawarma,1,251,Cash,1,251,1388,Male,54,Hotel Saravana Bhavan,Chinese,55,26,280,39,Cancelled
1389,Suresh,Tirunelveli,2025-01-07,12:28,Biryani,4,241,Card,3,964,1389,Female,41,A2B,Chinese,32,41,955,20,Delivered
1390,Arun,Coimbatore,2025-01-01,13:54,Biryani,3,322,UPI,2,966,1390,Female,40,Hotel Saravana Bhavan,Fast Food,75,22,1019,52,Pending
1391,Karthik,Madurai,2025-08-10,19:05,Parotta,1,319,Cash,3,319,1391,Male,53,Hotel Saravana Bhavan,Chinese,82,18,383,25,Pending
1392,Vijay,Thoothukudi,2025-08-16,15:24,Burger,5,81,UPI,3,405,1392,Female,41,KFC,Fast Food,70,45,430,32,Delivered
1393,Suresh,Chennai,2025-09-13,19:33,Shawarma,3,164,Cash,3,492,1393,Female,22,Dominos,Chinese,91,10,573,40,Pending
1394,Arun,Salem,2025-01-24,12:24,Biryani,2,133,Card,2,266,1394,Male,25,Pizza Hut,South Indian,76,36,306,58,Cancelled
1395,Karthik,Madurai,2025-05-13,11:19,Noodles,1,277,UPI,5,277,1395,Male,47,Pizza Hut,Chinese,26,28,275,26,Cancelled
1396,Arun,Chennai,2025-06-19,13:40,Burger,4,184,Cash,1,736,1396,Female,40,A2B,Chinese,84,35,785,37,Cancelled
1397,Arun,Chennai,2025-04-17,13:22,Fried Rice,1,349,Cash,2,349,1397,Female,18,Pizza Hut,South Indian,31,38,342,47,Cancelled
1398,Karthik,Coimbatore,2025-02-05,12:47,Burger,1,240,Card,1,240,1398,Female,43,KFC,North Indian,79,13,306,25,Pending
1399,Suresh,Coimbatore,2025-07-21,20:15,Fried Rice,5,312,Cash,2,1560,1399,Female,59,Hotel Saravana Bhavan,South Indian,99,0,1659,43,Delivered
1400,Arun,Thoothukudi,2025-08-18,13:47,Fried Rice,5,93,Card,1,465,1400,Female,24,Hotel Saravana Bhavan,Chinese,61,15,511,22,Cancelled
1401,Anitha,Thoothukudi,2025-07-22,15:51,Dosa,1,157,Cash,5,157,1401,Male,37,KFC,Chinese,95,37,215,37,Pending
1402,Anitha,Salem,2025-06-14,14:54,Noodles,3,341,UPI,2,1023,1402,Female,57,KFC,South Indian,88,39,1072,26,Cancelled
1403,Priya,Chennai,2025-01-18,15:16,Fried Rice,5,186,Card,3,930,1403,Female,36,A2B,Chinese,88,30,988,53,Cancelled
1404,Kumar,Madurai,2025-11-09,20:24,Pizza,4,92,UPI,4,368,1404,Male,47,A2B,Chinese,94,10,452,20,Cancelled
1405,Ravi,Salem,2025-08-22,10:19,Dosa,4,230,Cash,4,920,1405,Female,53,KFC,South Indian,53,5,968,16,Pending
1406,Arun,Coimbatore,2025-01-26,17:59,Dosa,3,320,Card,3,960,1406,Male,27,A2B,South Indian,59,28,991,34,Pending
1407,Divya,Chennai,2025-07-25,17:17,Parotta,2,189,Cash,4,378,1407,Female,44,Hotel Saravana Bhavan,Chinese,51,45,384,33,Cancelled
1408,Priya,Thoothukudi,2025-11-27,16:11,Dosa,3,123,UPI,2,369,1408,Male,50,Pizza Hut,South Indian,87,34,422,39,Delivered
1409,Karthik,Madurai,2025-03-15,19:37,Dosa,5,135,UPI,4,675,1409,Female,23,Hotel Saravana Bhavan,Fast Food,24,5,694,40,Delivered
1410,Priya,Madurai,2025-06-25,19:55,Parotta,1,189,UPI,4,189,1410,Female,30,Dominos,Chinese,44,20,213,23,Cancelled
1411,Divya,Salem,2025-12-02,20:10,Fried Rice,3,130,Card,4,390,1411,Female,32,KFC,North Indian,31,12,409,50,Delivered
1412,Arun,Madurai,2025-08-05,10:29,Noodles,5,95,UPI,5,475,1412,Male,28,A2B,Chinese,91,45,521,41,Cancelled
1413,Arun,Salem,2025-01-05,16:31,Shawarma,2,309,Card,2,618,1413,Female,19,Dominos,North Indian,56,47,627,52,Cancelled
1414,Priya,Chennai,2025-09-12,13:08,Fried Rice,3,80,UPI,3,240,1414,Female,23,Dominos,South Indian,37,34,243,45,Cancelled
1415,Divya,Madurai,2025-03-17,19:39,Dosa,4,256,Cash,3,1024,1415,Male,40,Hotel Saravana Bhavan,North Indian,43,27,1040,32,Cancelled
1416,Kumar,Thoothukudi,2025-05-15,12:33,Shawarma,1,333,Card,4,333,1416,Male,44,KFC,Chinese,84,25,392,16,Delivered
1417,Suresh,Chennai,2025-11-24,16:41,Burger,1,297,Card,1,297,1417,Male,31,Pizza Hut,Chinese,92,35,354,45,Cancelled
1418,Ravi,Tirunelveli,2025-04-08,16:10,Parotta,3,349,Cash,4,1047,1418,Female,38,Pizza Hut,Chinese,47,17,1077,54,Cancelled
1419,Priya,Thoothukudi,2025-07-14,22:29,Pizza,4,95,Card,2,380,1419,Female,36,Hotel Saravana Bhavan,South Indian,85,39,426,33,Delivered
1420,Anitha,Tirunelveli,2025-07-19,13:11,Burger,5,274,Card,2,1370,1420,Female,32,Hotel Saravana Bhavan,Chinese,53,9,1414,31,Delivered
1421,Vijay,Thoothukudi,2025-10-22,14:44,Dosa,2,101,UPI,2,202,1421,Male,46,Dominos,Fast Food,90,17,275,31,Cancelled
1422,Vijay,Thoothukudi,2025-02-22,14:37,Burger,4,208,Cash,5,832,1422,Male,30,Hotel Saravana Bhavan,Fast Food,37,40,829,53,Pending
1423,Anitha,Trichy,2025-09-08,14:43,Pizza,2,239,UPI,2,478,1423,Female,38,A2B,Fast Food,69,15,532,47,Pending
1424,Arun,Thoothukudi,2025-09-15,17:26,Biryani,5,227,Card,4,1135,1424,Female,52,Pizza Hut,South Indian,72,4,1203,31,Pending
1425,Divya,Coimbatore,2025-06-13,18:34,Pizza,5,219,Cash,4,1095,1425,Female,54,Pizza Hut,South Indian,46,14,1127,53,Delivered
1426,Suresh,Tirunelveli,2025-03-12,14:45,Burger,5,90,UPI,1,450,1426,Male,37,A2B,North Indian,32,44,438,19,Pending
1427,Anitha,Madurai,2025-09-07,11:29,Shawarma,4,115,Cash,5,460,1427,Female,33,Hotel Saravana Bhavan,Chinese,36,1,495,37,Pending
1428,Suresh,Coimbatore,2025-08-05,20:37,Pizza,5,88,UPI,2,440,1428,Male,58,KFC,South Indian,54,9,485,16,Delivered
1429,Vijay,Trichy,2025-05-28,15:34,Shawarma,1,270,Cash,1,270,1429,Male,41,Hotel Saravana Bhavan,Fast Food,56,11,315,40,Cancelled
1430,Kumar,Madurai,2025-10-01,20:09,Noodles,3,327,UPI,3,981,1430,Male,52,Pizza Hut,North Indian,59,49,991,25,Pending
1431,Vijay,Salem,2025-02-16,13:08,Pizza,3,201,Card,4,603,1431,Female,25,KFC,Chinese,28,22,609,31,Pending
1432,Priya,Salem,2025-09-10,17:18,Pizza,1,86,Cash,4,86,1432,Male,56,A2B,Fast Food,96,49,133,53,Pending
1433,Divya,Tirunelveli,2025-03-14,22:36,Biryani,5,286,Cash,2,1430,1433,Male,33,Hotel Saravana Bhavan,Fast Food,52,49,1433,19,Delivered
1434,Vijay,Trichy,2025-08-16,19:45,Burger,2,148,Card,5,296,1434,Male,52,A2B,Fast Food,48,27,317,30,Delivered
1435,Meena,Thoothukudi,2025-11-12,22:22,Pizza,5,321,Cash,3,1605,1435,Female,33,Hotel Saravana Bhavan,Chinese,49,42,1612,19,Pending
1436,Ravi,Trichy,2025-12-09,17:17,Noodles,3,102,Card,4,306,1436,Male,45,Hotel Saravana Bhavan,Chinese,25,7,324,18,Delivered
1437,Ravi,Chennai,2025-03-24,16:23,Parotta,2,121,Card,5,242,1437,Female,45,A2B,North Indian,58,31,269,52,Cancelled
1438,Suresh,Thoothukudi,2025-05-06,17:54,Noodles,3,200,UPI,4,600,1438,Female,19,Pizza Hut,Chinese,42,8,634,52,Delivered
1439,Karthik,Chennai,2025-04-12,21:07,Fried Rice,1,127,Card,1,127,1439,Male,48,A2B,Chinese,61,32,156,26,Cancelled
1440,Ravi,Madurai,2025-10-28,16:26,Pizza,1,284,Card,3,284,1440,Male,36,Dominos,South Indian,82,9,357,28,Delivered
1441,Karthik,Tirunelveli,2025-07-27,16:56,Burger,1,346,UPI,5,346,1441,Male,55,A2B,Fast Food,44,1,389,23,Cancelled
1442,Ravi,Madurai,2025-05-05,15:15,Biryani,4,143,Cash,2,572,1442,Male,27,Pizza Hut,Chinese,91,2,661,59,Pending
1443,Arun,Chennai,2025-12-15,16:50,Pizza,4,271,Card,2,1084,1443,Female,57,A2B,North Indian,22,8,1098,51,Delivered
1444,Ravi,Trichy,2025-11-02,22:12,Pizza,5,293,UPI,4,1465,1444,Female,28,A2B,North Indian,49,28,1486,18,Cancelled
1445,Suresh,Coimbatore,2025-07-19,10:00,Noodles,5,245,Cash,2,1225,1445,Female,20,Hotel Saravana Bhavan,South Indian,30,6,1249,28,Pending
1446,Suresh,Thoothukudi,2025-11-05,19:30,Noodles,3,108,Cash,3,324,1446,Male,40,Dominos,South Indian,27,16,335,29,Pending
1447,Priya,Salem,2025-01-17,10:28,Dosa,5,129,Card,2,645,1447,Male,46,Pizza Hut,North Indian,83,25,703,35,Delivered
1448,Vijay,Coimbatore,2025-09-20,13:43,Fried Rice,3,339,UPI,4,1017,1448,Male,35,Pizza Hut,South Indian,86,11,1092,57,Cancelled
1449,Priya,Coimbatore,2025-06-20,22:44,Biryani,3,278,UPI,2,834,1449,Male,48,Dominos,Fast Food,58,12,880,20,Delivered
1450,Karthik,Chennai,2025-08-25,22:02,Biryani,5,149,Card,1,745,1450,Female,22,A2B,North Indian,48,17,776,36,Cancelled
1451,Divya,Chennai,2025-01-03,19:50,Dosa,4,301,Card,2,1204,1451,Male,41,Dominos,North Indian,31,29,1206,51,Cancelled
1452,Anitha,Madurai,2025-10-17,17:48,Fried Rice,1,103,UPI,5,103,1452,Female,47,A2B,Fast Food,94,30,167,59,Delivered
1453,Divya,Trichy,2025-06-12,18:57,Parotta,5,307,Cash,5,1535,1453,Female,29,Dominos,Chinese,88,49,1574,57,Cancelled
1454,Meena,Trichy,2025-08-10,15:58,Burger,1,162,Card,2,162,1454,Female,37,A2B,South Indian,40,48,154,52,Delivered
1455,Suresh,Thoothukudi,2025-03-14,22:39,Parotta,2,169,Cash,5,338,1455,Male,52,KFC,South Indian,84,4,418,37,Delivered
1456,Divya,Trichy,2025-02-14,17:19,Pizza,5,160,Card,1,800,1456,Female,36,Dominos,South Indian,43,15,828,55,Pending
1457,Divya,Tirunelveli,2025-03-18,20:46,Dosa,3,216,Card,1,648,1457,Female,20,KFC,Fast Food,63,21,690,48,Cancelled
1458,Suresh,Salem,2025-05-27,18:24,Burger,4,103,Card,1,412,1458,Female,35,KFC,South Indian,76,34,454,48,Cancelled
1459,Ravi,Madurai,2025-06-14,22:26,Pizza,3,213,UPI,4,639,1459,Male,55,KFC,Chinese,44,28,655,46,Delivered
1460,Ravi,Tirunelveli,2025-10-27,10:55,Pizza,5,212,UPI,3,1060,1460,Male,35,KFC,North Indian,85,27,1118,22,Delivered
1461,Arun,Tirunelveli,2025-06-11,16:58,Fried Rice,2,135,Cash,5,270,1461,Male,23,Hotel Saravana Bhavan,Fast Food,97,47,320,51,Pending
1462,Priya,Coimbatore,2025-10-02,22:40,Parotta,5,179,UPI,3,895,1462,Female,42,Dominos,South Indian,46,7,934,23,Pending
1463,Divya,Madurai,2025-12-21,13:22,Dosa,3,95,Cash,2,285,1463,Female,57,Pizza Hut,South Indian,37,37,285,56,Pending
1464,Priya,Coimbatore,2025-12-07,16:41,Dosa,5,341,Card,2,1705,1464,Female,22,Hotel Saravana Bhavan,Chinese,50,43,1712,53,Pending
1465,Anitha,Salem,2025-05-19,12:13,Pizza,1,129,Card,2,129,1465,Female,21,Hotel Saravana Bhavan,Fast Food,85,47,167,54,Cancelled
1466,Suresh,Coimbatore,2025-10-05,22:54,Noodles,2,205,Card,5,410,1466,Male,39,Dominos,North Indian,57,1,466,38,Cancelled
1467,Meena,Coimbatore,2025-12-10,20:43,Fried Rice,1,214,Card,1,214,1467,Male,35,Pizza Hut,Fast Food,68,23,259,56,Delivered
1468,Divya,Chennai,2025-12-22,22:51,Parotta,3,155,Cash,2,465,1468,Male,24,Hotel Saravana Bhavan,Fast Food,83,31,517,27,Delivered
1469,Priya,Coimbatore,2025-10-10,10:03,Fried Rice,2,161,Cash,4,322,1469,Female,27,Hotel Saravana Bhavan,Chinese,88,23,387,36,Cancelled
1470,Priya,Trichy,2025-02-11,17:25,Noodles,1,267,Cash,4,267,1470,Female,39,KFC,Chinese,20,49,238,50,Delivered
1471,Anitha,Trichy,2025-04-05,11:33,Fried Rice,5,137,UPI,1,685,1471,Female,52,A2B,South Indian,69,36,718,57,Delivered
1472,Meena,Chennai,2025-06-10,20:39,Fried Rice,4,100,UPI,2,400,1472,Male,19,Pizza Hut,North Indian,41,43,398,51,Delivered
1473,Ravi,Salem,2025-02-24,13:26,Fried Rice,1,280,Card,5,280,1473,Male,53,Hotel Saravana Bhavan,North Indian,79,42,317,25,Pending
1474,Vijay,Chennai,2025-07-13,18:33,Fried Rice,4,314,UPI,1,1256,1474,Male,27,KFC,South Indian,23,36,1243,46,Delivered
1475,Suresh,Chennai,2025-01-20,20:22,Pizza,5,171,Card,2,855,1475,Male,44,Pizza Hut,South Indian,95,37,913,57,Pending
1476,Priya,Thoothukudi,2025-10-25,19:50,Fried Rice,4,290,UPI,5,1160,1476,Female,47,KFC,Fast Food,47,23,1184,47,Pending
1477,Arun,Thoothukudi,2025-09-06,17:28,Shawarma,3,223,UPI,3,669,1477,Female,43,KFC,South Indian,50,47,672,35,Pending
1478,Arun,Coimbatore,2025-07-16,12:58,Parotta,4,99,Cash,2,396,1478,Male,25,Pizza Hut,Chinese,88,36,448,40,Cancelled
1479,Ravi,Trichy,2025-09-01,21:44,Shawarma,3,258,Cash,5,774,1479,Male,38,KFC,Fast Food,68,13,829,54,Delivered
1480,Kumar,Chennai,2025-11-03,20:31,Dosa,5,104,UPI,2,520,1480,Male,25,KFC,North Indian,71,23,568,54,Pending
1481,Divya,Trichy,2025-01-21,11:20,Burger,4,286,Card,4,1144,1481,Male,52,Dominos,Chinese,57,0,1201,16,Delivered
1482,Suresh,Salem,2025-01-27,12:26,Parotta,3,234,Cash,1,702,1482,Female,36,A2B,South Indian,73,23,752,40,Pending
1483,Ravi,Tirunelveli,2025-12-06,17:58,Shawarma,4,153,Cash,1,612,1483,Female,48,Dominos,Chinese,28,9,631,26,Pending
1484,Karthik,Coimbatore,2025-08-23,19:46,Noodles,1,247,Cash,3,247,1484,Male,47,Pizza Hut,North Indian,99,12,334,32,Delivered
1485,Meena,Coimbatore,2025-12-05,13:32,Pizza,5,280,UPI,1,1400,1485,Male,27,KFC,Fast Food,80,1,1479,36,Delivered
1486,Suresh,Thoothukudi,2025-02-19,15:51,Shawarma,3,223,Card,1,669,1486,Male,42,Dominos,South Indian,89,35,723,40,Pending
1487,Arun,Coimbatore,2025-11-27,18:21,Parotta,4,131,Cash,4,524,1487,Male,22,Hotel Saravana Bhavan,South Indian,91,10,605,26,Delivered
1488,Vijay,Madurai,2025-05-15,12:20,Fried Rice,4,288,UPI,1,1152,1488,Male,43,Hotel Saravana Bhavan,North Indian,58,16,1194,54,Pending
1489,Ravi,Trichy,2025-12-13,14:19,Pizza,4,110,Cash,1,440,1489,Male,43,Pizza Hut,North Indian,45,12,473,56,Delivered
1490,Anitha,Chennai,2025-06-28,12:56,Shawarma,1,323,Cash,4,323,1490,Female,25,A2B,Fast Food,21,43,301,21,Cancelled
1491,Vijay,Coimbatore,2025-08-04,13:07,Shawarma,5,310,Cash,2,1550,1491,Male,54,Dominos,Chinese,70,23,1597,44,Delivered
1492,Vijay,Trichy,2025-06-01,14:01,Dosa,5,242,Cash,2,1210,1492,Female,30,Dominos,North Indian,76,17,1269,49,Pending
1493,Arun,Madurai,2025-10-25,16:05,Burger,1,292,Card,1,292,1493,Male,36,Pizza Hut,North Indian,62,28,326,20,Pending
1494,Suresh,Tirunelveli,2025-03-02,12:19,Pizza,2,113,UPI,3,226,1494,Male,47,KFC,North Indian,67,29,264,29,Pending
1495,Anitha,Salem,2025-07-09,20:52,Dosa,2,256,Cash,2,512,1495,Female,23,Dominos,Fast Food,26,45,493,23,Delivered
1496,Anitha,Trichy,2025-05-07,17:18,Burger,4,239,UPI,4,956,1496,Female,30,Pizza Hut,North Indian,22,43,935,54,Pending
1497,Vijay,Coimbatore,2025-05-22,19:05,Parotta,5,162,UPI,2,810,1497,Male,19,A2B,Chinese,67,5,872,39,Pending
1498,Karthik,Madurai,2025-12-05,14:32,Biryani,3,178,Card,4,534,1498,Male,32,Dominos,South Indian,94,28,600,52,Cancelled
1499,Divya,Trichy,2025-11-12,10:47,Parotta,1,139,Card,1,139,1499,Female,56,KFC,North Indian,69,5,203,48,Delivered
1500,Priya,Thoothukudi,2025-05-02,14:10,Parotta,2,151,Cash,4,302,1500,Female,34,Dominos,South Indian,63,4,361,32,Pending
1501,Karthik,Tirunelveli,2025-04-24,17:03,Pizza,1,130,UPI,2,130,1501,Female,27,Pizza Hut,South Indian,50,23,157,16,Cancelled
1502,Kumar,Tirunelveli,2025-05-20,11:37,Dosa,2,83,UPI,3,166,1502,Male,54,A2B,Chinese,70,4,232,54,Delivered
1503,Suresh,Coimbatore,2025-03-05,22:29,Dosa,4,225,Card,4,900,1503,Female,51,Dominos,South Indian,43,25,918,25,Cancelled
1504,Kumar,Tirunelveli,2025-01-20,11:38,Burger,4,321,Cash,2,1284,1504,Male,51,Dominos,North Indian,71,18,1337,30,Cancelled
1505,Ravi,Trichy,2025-09-16,17:18,Fried Rice,3,154,Cash,4,462,1505,Female,26,A2B,South Indian,71,4,529,26,Delivered
1506,Anitha,Coimbatore,2025-02-27,17:31,Shawarma,5,226,Cash,3,1130,1506,Female,36,Hotel Saravana Bhavan,North Indian,72,23,1179,21,Pending
1507,Kumar,Tirunelveli,2025-08-24,18:03,Burger,1,341,Card,5,341,1507,Female,37,A2B,Chinese,60,49,352,51,Delivered
1508,Kumar,Thoothukudi,2025-07-17,19:05,Pizza,1,111,UPI,4,111,1508,Male,40,Hotel Saravana Bhavan,Chinese,42,36,117,55,Delivered
1509,Meena,Chennai,2025-07-23,21:56,Burger,4,201,Card,1,804,1509,Female,41,A2B,South Indian,57,49,812,43,Cancelled
1510,Vijay,Salem,2025-04-15,11:04,Fried Rice,3,335,Cash,3,1005,1510,Female,23,Dominos,Chinese,37,44,998,31,Pending
1511,Priya,Madurai,2025-04-02,15:37,Shawarma,1,169,Cash,1,169,1511,Male,33,KFC,Chinese,73,41,201,27,Pending
1512,Divya,Madurai,2025-10-05,18:15,Parotta,4,258,UPI,2,1032,1512,Female,25,Dominos,North Indian,78,15,1095,15,Delivered
1513,Arun,Salem,2025-07-25,15:38,Burger,1,84,Card,5,84,1513,Male,44,A2B,North Indian,68,48,104,40,Cancelled
1514,Arun,Thoothukudi,2025-02-03,22:14,Dosa,4,109,UPI,1,436,1514,Male,31,Pizza Hut,Fast Food,31,29,438,36,Pending
1515,Anitha,Coimbatore,2025-01-08,19:30,Shawarma,5,318,UPI,1,1590,1515,Female,29,A2B,Chinese,20,20,1590,47,Delivered
1516,Suresh,Trichy,2025-07-13,21:23,Noodles,5,312,Card,4,1560,1516,Female,31,A2B,South Indian,84,35,1609,42,Pending
1517,Karthik,Tirunelveli,2025-02-17,10:05,Shawarma,1,103,UPI,5,103,1517,Male,45,Pizza Hut,South Indian,44,43,104,37,Cancelled
1518,Karthik,Chennai,2025-04-26,13:15,Pizza,5,216,Cash,4,1080,1518,Male,47,Pizza Hut,Chinese,73,22,1131,46,Cancelled
1519,Meena,Trichy,2025-11-19,10:19,Shawarma,4,223,Card,3,892,1519,Female,19,KFC,Fast Food,78,40,930,30,Pending
1520,Suresh,Tirunelveli,2025-06-08,16:49,Dosa,3,263,UPI,4,789,1520,Male,31,A2B,Fast Food,49,3,835,48,Delivered
1521,Meena,Coimbatore,2025-02-03,13:43,Burger,4,124,Card,1,496,1521,Female,43,Pizza Hut,Fast Food,73,46,523,26,Cancelled
1522,Ravi,Tirunelveli,2025-03-01,19:39,Pizza,5,208,Card,1,1040,1522,Female,33,KFC,Chinese,43,38,1045,20,Pending
1523,Anitha,Thoothukudi,2025-10-27,14:05,Pizza,2,240,Card,4,480,1523,Female,35,KFC,Fast Food,57,16,521,36,Cancelled
1524,Divya,Thoothukudi,2025-08-02,16:46,Pizza,1,126,Cash,2,126,1524,Male,22,A2B,North Indian,63,31,158,15,Cancelled
1525,Arun,Salem,2025-04-24,19:14,Burger,1,340,UPI,5,340,1525,Male,48,Dominos,South Indian,54,4,390,59,Cancelled
1526,Meena,Salem,2025-05-18,19:40,Biryani,1,224,UPI,5,224,1526,Female,42,KFC,Fast Food,65,25,264,56,Pending
1527,Arun,Tirunelveli,2025-06-28,20:35,Fried Rice,3,134,Card,1,402,1527,Male,30,A2B,North Indian,27,33,396,49,Pending
1528,Suresh,Tirunelveli,2025-11-10,15:35,Dosa,3,288,Card,1,864,1528,Male,58,Pizza Hut,North Indian,68,4,928,30,Delivered
1529,Karthik,Chennai,2025-08-20,12:36,Dosa,5,190,UPI,4,950,1529,Male,46,Hotel Saravana Bhavan,South Indian,75,14,1011,30,Cancelled
1530,Ravi,Salem,2025-03-09,18:13,Parotta,2,144,Cash,5,288,1530,Female,45,Dominos,Chinese,91,13,366,58,Delivered
1531,Priya,Madurai,2025-10-18,20:49,Burger,3,242,Card,4,726,1531,Male,36,Dominos,Fast Food,80,14,792,54,Cancelled
1532,Suresh,Thoothukudi,2025-02-21,19:52,Shawarma,3,269,UPI,3,807,1532,Female,28,KFC,Chinese,37,46,798,59,Cancelled
1533,Ravi,Salem,2025-11-14,13:30,Pizza,5,151,UPI,4,755,1533,Female,33,A2B,South Indian,46,21,780,25,Cancelled
1534,Ravi,Trichy,2025-06-22,17:38,Biryani,1,339,Card,2,339,1534,Female,52,A2B,Fast Food,81,25,395,49,Pending
1535,Suresh,Thoothukudi,2025-02-03,14:36,Pizza,4,265,Cash,5,1060,1535,Male,49,Dominos,Fast Food,81,44,1097,47,Delivered
1536,Arun,Madurai,2025-07-13,13:52,Pizza,3,100,Cash,4,300,1536,Male,39,A2B,Chinese,52,44,308,30,Delivered
1537,Arun,Tirunelveli,2025-09-04,19:57,Biryani,2,129,Cash,1,258,1537,Male,28,KFC,Chinese,77,27,308,21,Delivered
1538,Meena,Trichy,2025-02-24,14:13,Parotta,1,259,Card,2,259,1538,Male,24,A2B,Fast Food,49,25,283,52,Pending
1539,Meena,Trichy,2025-01-25,21:39,Dosa,3,222,Cash,3,666,1539,Female,40,Hotel Saravana Bhavan,South Indian,79,14,731,32,Delivered
1540,Priya,Coimbatore,2025-07-20,12:46,Fried Rice,5,92,Cash,4,460,1540,Female,51,A2B,South Indian,44,35,469,45,Pending
1541,Suresh,Tirunelveli,2025-02-27,12:08,Pizza,3,238,Card,4,714,1541,Female,41,Dominos,Fast Food,98,9,803,16,Delivered
1542,Divya,Madurai,2025-10-04,14:51,Parotta,1,137,Cash,2,137,1542,Female,21,A2B,South Indian,68,47,158,41,Delivered
1543,Kumar,Thoothukudi,2025-11-13,15:08,Burger,4,307,UPI,1,1228,1543,Female,50,A2B,Chinese,66,39,1255,54,Pending
1544,Ravi,Trichy,2025-12-25,20:42,Biryani,3,290,UPI,5,870,1544,Female,24,KFC,North Indian,22,20,872,47,Pending
1545,Meena,Coimbatore,2025-05-08,15:07,Pizza,4,205,Card,4,820,1545,Female,46,KFC,South Indian,95,1,914,30,Delivered
1546,Arun,Madurai,2025-09-23,15:55,Dosa,2,277,UPI,1,554,1546,Female,27,Dominos,Fast Food,49,43,560,40,Pending
1547,Anitha,Chennai,2025-05-23,11:29,Parotta,3,312,UPI,3,936,1547,Male,26,A2B,North Indian,22,48,910,21,Delivered
1548,Karthik,Madurai,2025-02-18,17:29,Fried Rice,4,286,Card,1,1144,1548,Female,44,Pizza Hut,North Indian,34,39,1139,21,Delivered
1549,Ravi,Coimbatore,2025-06-24,11:07,Burger,4,190,Card,1,760,1549,Female,38,KFC,South Indian,50,47,763,42,Delivered
1550,Ravi,Thoothukudi,2025-04-13,11:04,Parotta,4,239,Card,4,956,1550,Male,48,Dominos,South Indian,54,48,962,52,Cancelled
1551,Arun,Thoothukudi,2025-08-26,14:07,Noodles,5,160,Cash,2,800,1551,Male,51,Hotel Saravana Bhavan,Fast Food,69,17,852,37,Cancelled
